3.204916992533246925e-12
6.180986713757549014e-13
2.587342767973839006e-11
9.722332513542547031e-14
2.581004705198701928e-11
3.247670087310068878e-16
3.074840434146035357e-14
9.012926973039267230e-12
6.893486464357392142e-11
5.006681827257582355e-12
8.894150064092984119e-13
3.131164955395231129e-11
5.662271220391434874e-12
4.318420941684739421e-11
2.008730812122152720e-13
8.837798684151729405e-12
1.445315182251799495e-14
2.361489263539567965e-12
6.181438698116858732e-12
1.015572669783211728e-13
1.158867298794987039e-16
3.784662860305061894e-12
8.302255025070660453e-11
2.387484382493419715e-18
4.906926618157116035e-11
5.911357996854818612e-12
1.128121636458878514e-15
9.185280253445740479e-15
2.523469660521087916e-11
3.494093211102070469e-17
5.059594737694621311e-14
1.145233779760299416e-11
1.486244248802725095e-11
1.008353069586874533e-12
2.956503182305378044e-17
3.736860867376884090e-17
1.546821592190070619e-15
2.368169820935617662e-12
7.146214242651445104e-12
6.270414695909979312e-11
2.659029572040924267e-14
2.973894181247300671e-11
2.008406168504730378e-11
4.563270618748845366e-14
2.805110073574866348e-12
1.633818836015346898e-13
6.446679264366424212e-11
9.435378454773880290e-11
3.890363216483178986e-15
6.718159698666824475e-11
3.920968223029963740e-12
7.503535231344062742e-11
4.719303515094040403e-11
2.499541744212840891e-14
1.171437303014191385e-12
2.168967631656991927e-11
6.983737494486546835e-12
3.438542145128899411e-12
7.860464321379884120e-13
4.091247403060801309e-11
2.646912693808379460e-12
6.977049141572622968e-11
7.617476989104561245e-11
2.477797669829878263e-11
3.339739424344161022e-11
6.598939809411505344e-13
7.738775639039569089e-12
1.979801986304495480e-15
8.411232250555379128e-17
1.986326795862887761e-11
6.611912245144473161e-12
7.748138003021978552e-12
6.969735625027328106e-12
1.202294885096260056e-13
2.722972228924713240e-12
4.690585574219403408e-14
2.783195511360090923e-12
3.250920407841234256e-12
1.669870841303723718e-12
2.491851033688908308e-15
8.334180098225090684e-11
4.038394435484176375e-11
8.807381943193067140e-11
1.097711972532867778e-24
5.149771365247968066e-11
3.920359785359817590e-18
4.336470285811828498e-11
6.089545072661104027e-12
1.884623907100480537e-15
4.450922427376291731e-14
3.321781245130417082e-17
3.408856284336858787e-11
1.410802384730346643e-12
4.786355368797762417e-11
1.892269586263625675e-14
7.476932710399704242e-14
2.075909019429657965e-19
4.386178982678662707e-12
5.949884917157296345e-13
1.923502444603175763e-11
3.150278835393642244e-12
7.001600857471885255e-15
4.483601449899465850e-16
2.043155898893016413e-13
7.295591447227187665e-17
2.859276717064118951e-20
2.161974504809719561e-11
3.500565150803325231e-14
2.533438447555604217e-12
1.325177788462972558e-11
